Target,Mode,Selected Features,LASSO Alpha,Validation MSE,Model,ARIMA Order,Route
lithium_hydroxide,VMD-K9-A3000 / C4,target_1 | target_3 | target_5 | News_FinBERT_Score | News_TextBlob_Polarity | News_Article_Count | Trends_lithium_carbonate | Trends_lithium | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K9-A3000 / C5,target_1 | target_2 | target_4 | target_5 | VIX | News_TextBlob_Polarity | Cross_Lithium_Close | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,VMD-K9-A3000 / C6,target_2 | target_4 | target_3 | Cross_Lithium_Close | VIX | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 4)",ARIMA
lithium_hydroxide,VMD-K9-A3000 / C7,target_2 | target_1 | target_5 | target_4 | News_FinBERT_Score | VIX | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 5)",ARIMA
lithium_hydroxide,VMD-K9-A3000 / C8,target_1 | target_2 | News_FinBERT_Score | Cross_Lithium_Close | VIX | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 2)",ARIMA
lithium_hydroxide,VMD-K9-A3000 / C9,target_1 | target_3 | target_2 | target_5 | News_FinBERT_Score | News_Article_Count | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,VMD-K9-A3000 / C10,target_1 | target_5 | target_3 | target_2 | target_4 | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 2)",ARIMA
lithium_hydroxide,VMD-K9-A4500 / C1,target_1 | Cross_Lithium_Close | Ganfeng_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 2, 2)",ARIMA
lithium_hydroxide,VMD-K9-A4500 / C2,target_1,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K9-A4500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K9-A4500 / C4,target_1 | target_2 | target_4 | target_5 | News_TextBlob_Polarity | Trends_lithium_hydroxide | Cross_Lithium_Close | VIX | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K9-A4500 / C5,target_2 | target_1 | target_3 | target_4 | target_5 | Trends_lithium_hydroxide | News_TextBlob_Polarity | News_Article_Count | VIX | Cross_Lithium_Close | SP500 | Trends_lithium_carbonate,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K9-A4500 / C6,target_2 | target_4 | target_3 | target_5 | Trends_lithium_hydroxide | News_TextBlob_Polarity | VIX | Cross_Lithium_Close | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 4)",ARIMA
lithium_hydroxide,VMD-K9-A4500 / C7,target_2 | target_1 | target_5 | target_4 | News_FinBERT_Score | VIX | News_TextBlob_Polarity | Cross_Lithium_Close | Trends_lithium_hydroxide | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 5)",ARIMA
lithium_hydroxide,VMD-K9-A4500 / C8,target_1 | target_2 | target_3 | News_FinBERT_Score | target_5 | Cross_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 5)",ARIMA
lithium_hydroxide,VMD-K9-A4500 / C9,target_1 | target_3 | target_2 | target_5 | News_Article_Count | News_FinBERT_Score | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,VMD-K9-A4500 / C10,target_1 | target_5 | target_2 | Cross_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 2)",ARIMA
lithium_hydroxide,VMD-K10-A1500 / C1,target_1 | Cross_Lithium_Close | target_5 | target_4 | target_3 | target_2,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K10-A1500 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 2, 2)",ARIMA
lithium_hydroxide,VMD-K10-A1500 / C3,target_1 | target_5 | Cross_Lithium_Close | Ganfeng_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K10-A1500 / C4,target_1 | target_5 | Cross_Lithium_Close | VIX | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 2)",ARIMA
lithium_hydroxide,VMD-K10-A1500 / C5,target_1 | target_2 | target_3 | target_5 | VIX | News_FinBERT_Score | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 5)",ARIMA
lithium_hydroxide,VMD-K10-A1500 / C6,target_1 | target_2 | target_4 | target_5 | VIX | News_TextBlob_Polarity | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,VMD-K10-A1500 / C7,target_2 | target_4 | target_5 | target_1 | VIX | Cross_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 3)",ARIMA
lithium_hydroxide,VMD-K10-A1500 / C8,target_2 | target_1 | target_5 | target_4 | News_FinBERT_Score | VIX | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 4)",ARIMA
lithium_hydroxide,VMD-K10-A1500 / C9,target_1 | target_2 | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,VMD-K10-A1500 / C10,target_1 | target_2 | target_3 | target_5 | News_FinBERT_Score | News_TextBlob_Polarity | Cross_Lithium_Close | VIX | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K10-A1500 / C11,target_1 | target_5 | target_2 | target_3 | target_4 | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 3)",ARIMA
lithium_hydroxide,VMD-K10-A3000 / C1,target_1 | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 2, 3)",ARIMA
lithium_hydroxide,VMD-K10-A3000 / C2,target_1,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,VMD-K10-A3000 / C3,target_1 | target_5 | Cross_Lithium_Close | Ganfeng_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K10-A3000 / C4,target_1 | target_3 | target_5 | News_FinBERT_Score | News_TextBlob_Polarity | News_Article_Count | Trends_lithium | Trends_lithium_carbonate | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K10-A3000 / C5,target_1 | target_2 | target_4 | target_5 | VIX | News_TextBlob_Polarity | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,VMD-K10-A3000 / C6,target_2 | target_4 | target_5 | target_1 | VIX | News_FinBERT_Score | Cross_Lithium_Close | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 5)",ARIMA
lithium_hydroxide,VMD-K10-A3000 / C7,target_2 | target_1 | target_4 | target_5 | target_3 | News_Article_Count | VIX | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 4)",ARIMA
lithium_hydroxide,VMD-K10-A3000 / C8,target_2 | target_1 | target_5 | target_4 | News_FinBERT_Score | VIX | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 5)",ARIMA
lithium_hydroxide,VMD-K10-A3000 / C9,target_1 | target_2 | target_3 | target_5 | News_FinBERT_Score | Cross_Lithium_Close | VIX | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 5)",ARIMA
lithium_hydroxide,VMD-K10-A3000 / C10,target_1 | target_3 | target_2 | target_5 | News_FinBERT_Score | News_Article_Count | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,VMD-K10-A3000 / C11,target_1 | target_3 | target_4 | target_5 | Cross_Lithium_Close | News_TextBlob_Polarity | target_2,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 2)",ARIMA
lithium_hydroxide,VMD-K10-A4500 / C1,target_1 | Cross_Lithium_Close | Ganfeng_Lithium_Close | Albemarle_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 2, 0)",ARIMA
lithium_hydroxide,VMD-K10-A4500 / C2,target_1,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K10-A4500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K10-A4500 / C4,target_1 | target_2 | target_4 | target_5 | News_TextBlob_Polarity | Trends_lithium_hydroxide | Cross_Lithium_Close | VIX | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,VMD-K10-A4500 / C5,target_2 | target_1 | target_5 | target_4 | News_TextBlob_Polarity | News_Article_Count | Trends_lithium_hydroxide | Cross_Lithium_Close | VIX | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,VMD-K10-A4500 / C6,target_2 | target_4 | target_3 | Trends_lithium_hydroxide | News_Article_Count | VIX | News_TextBlob_Polarity | Cross_Lithium_Close | Trends_lithium_carbonate,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 4)",ARIMA
lithium_hydroxide,VMD-K10-A4500 / C7,target_2 | target_3 | target_5 | target_1 | target_4 | News_Article_Count | VIX | US_Dollar_Index | Cross_Lithium_Close | News_TextBlob_Polarity | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 4)",ARIMA
lithium_hydroxide,VMD-K10-A4500 / C8,target_2 | target_1 | target_5 | target_4 | VIX | News_FinBERT_Score | Trends_lithium_hydroxide | Cross_Lithium_Close | News_TextBlob_Polarity | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 4)",ARIMA
lithium_hydroxide,VMD-K10-A4500 / C9,target_1 | target_2 | target_3 | target_5 | News_FinBERT_Score | Cross_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,VMD-K10-A4500 / C10,target_1 | target_3 | target_5 | target_2 | News_Article_Count | Cross_Lithium_Close | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,VMD-K10-A4500 / C11,target_1 | target_3 | target_2 | target_5 | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 2)",ARIMA
lithium_hydroxide,CEEMDAN-M7 / C1,target_1 | target_2 | News_FinBERT_Score | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,LSTM
lithium_hydroxide,CEEMDAN-M7 / C2,target_1 | target_3,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,CEEMDAN-M7 / C3,target_1 | target_2 | target_4 | target_5 | News_Article_Count | US_Dollar_Index | VIX | News_TextBlob_Polarity | Albemarle_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 3)",ARIMA
lithium_hydroxide,CEEMDAN-M7 / C4,target_1 | target_5 | Cross_Lithium_Close | Ganfeng_Lithium_Close | Trends_lithium_hydroxide | SP500 | US_Dollar_Index | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,CEEMDAN-M7 / C5,target_1 | Cross_Lithium_Close | VIX,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 2, 0)",ARIMA
lithium_hydroxide,CEEMDAN-M7 / C6,target_1,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,CEEMDAN-M7 / C7,target_1 | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,CEEMDAN-M9 / C1,target_1 | target_2 | News_FinBERT_Score | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,LSTM
lithium_hydroxide,CEEMDAN-M9 / C2,target_1 | target_3,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_hydroxide,CEEMDAN-M9 / C3,target_1 | target_2 | target_4 | target_5 | News_Article_Count | US_Dollar_Index | VIX | News_TextBlob_Polarity | Albemarle_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 3)",ARIMA
lithium_hydroxide,CEEMDAN-M9 / C4,target_1 | target_5 | Cross_Lithium_Close | Ganfeng_Lithium_Close | Trends_lithium_hydroxide | SP500 | US_Dollar_Index | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,CEEMDAN-M9 / C5,target_1 | Cross_Lithium_Close | VIX,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 2, 0)",ARIMA
lithium_hydroxide,CEEMDAN-M9 / C6,target_1,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_hydroxide,CEEMDAN-M9 / C7,target_1 | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_carbonate,Undecomposed,target_1 | Ganfeng_Lithium_Close | Cross_Lithium_Close | VIX,0.0024000000000000007,9.316200957546794e-05,,,
lithium_carbonate,1,target_1,0.0025000000000000005,4.903053979323783e-07,VMD-ARIMA,"(1, 2, 1)",
lithium_carbonate,2,target_1,0.017600000000000008,5.893910347351232e-06,VMD-ARIMA,"(3, 2, 3)",
lithium_carbonate,3,target_1 | target_5,0.001,3.220637371919851e-05,VMD-ARIMA,"(5, 0, 3)",
lithium_carbonate,4,target_1 | target_5,0.001,0.0001534939514105,VMD-ARIMA,"(4, 0, 2)",
lithium_carbonate,5,target_1 | target_4 | target_3,0.001,0.0008117471602246,VMD-ARIMA,"(1, 0, 0)",
lithium_carbonate,6,target_1 | target_2 | target_5,0.001,0.0004643961372656,VMD-ARIMA,"(5, 0, 5)",
lithium_carbonate,7,target_2 | target_1 | target_4 | target_5 | target_3,0.001,0.0014491480731108,VMD-ARIMA,"(4, 0, 2)",
lithium_carbonate,8,target_1 | target_2 | target_5,0.001,0.0029525792882823,VMD-ARIMA,"(2, 0, 3)",
lithium_carbonate,9,target_1 | target_5,0.001,0.0004498017693602,VMD-ARIMA,"(2, 0, 3)",
lithium_carbonate,1,target_1,0.0025000000000000005,4.903053979323783e-07,VMD-LSTM,,
lithium_carbonate,2,target_1,0.017600000000000008,5.893910347351232e-06,VMD-LSTM,,
lithium_carbonate,3,target_1 | target_5,0.001,3.220637371919851e-05,VMD-LSTM,,
lithium_carbonate,4,target_1 | target_5,0.001,0.0001534939514105,VMD-LSTM,,
lithium_carbonate,5,target_1 | target_4 | target_3,0.001,0.0008117471602246,VMD-LSTM,,
lithium_carbonate,6,target_1 | target_2 | target_5,0.001,0.0004643961372656,VMD-LSTM,,
lithium_carbonate,7,target_2 | target_1 | target_4 | target_5 | target_3,0.001,0.0014491480731108,VMD-LSTM,,
lithium_carbonate,8,target_1 | target_2 | target_5,0.001,0.0029525792882823,VMD-LSTM,,
lithium_carbonate,9,target_1 | target_5,0.001,0.0004498017693602,VMD-LSTM,,
lithium_carbonate,1,target_2 | target_3 | target_1 | target_5 | target_4,0.001,0.0693758134704438,CEEMDAN-ARIMA,"(2, 0, 1)",
lithium_carbonate,2,target_1 | target_5,0.09990000000000004,0.0183264226742686,CEEMDAN-ARIMA,"(3, 0, 0)",
lithium_carbonate,3,target_1 | target_3 | target_5 | target_2,0.001,0.0024567002081326,CEEMDAN-ARIMA,"(4, 1, 1)",
lithium_carbonate,4,target_1 | target_5,0.001,7.740044993006574e-05,CEEMDAN-ARIMA,"(5, 1, 0)",
lithium_carbonate,5,target_1 | target_5,0.001,5.788456669681784e-05,CEEMDAN-ARIMA,"(3, 2, 3)",
lithium_carbonate,6,target_1,0.001,0.0001366760665512,CEEMDAN-ARIMA,"(3, 2, 2)",
lithium_carbonate,7,target_1,0.009900000000000003,3.5502850223978173e-06,CEEMDAN-ARIMA,"(2, 2, 2)",
lithium_carbonate,1,target_2 | target_3 | target_1 | target_5 | target_4,0.001,0.0693758134704438,CEEMDAN-LSTM,,
lithium_carbonate,2,target_1 | target_5,0.09990000000000004,0.0183264226742686,CEEMDAN-LSTM,,
lithium_carbonate,3,target_1 | target_3 | target_5 | target_2,0.001,0.0024567002081326,CEEMDAN-LSTM,,
lithium_carbonate,4,target_1 | target_5,0.001,7.740044993006574e-05,CEEMDAN-LSTM,,
lithium_carbonate,5,target_1 | target_5,0.001,5.788456669681784e-05,CEEMDAN-LSTM,,
lithium_carbonate,6,target_1,0.001,0.0001366760665512,CEEMDAN-LSTM,,
lithium_carbonate,7,target_1,0.009900000000000003,3.5502850223978173e-06,CEEMDAN-LSTM,,
lithium_carbonate,1,target_1 | Cross_Lithium_Close | Ganfeng_Lithium_Close,0.0014000000000000002,5.056198004286234e-07,Fixed VMD-LASSO-ARIMA/LSTM,"(1, 2, 1)",ARIMA
lithium_carbonate,2,target_1 | SP500,0.0018000000000000004,1.1001509856893834e-06,Fixed VMD-LASSO-ARIMA/LSTM,"(3, 2, 3)",ARIMA
lithium_carbonate,3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,0.001,3.4527752017263975e-05,Fixed VMD-LASSO-ARIMA/LSTM,,LSTM
lithium_carbonate,4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,0.001,0.0001541033036288,Fixed VMD-LASSO-ARIMA/LSTM,,LSTM
lithium_carbonate,5,target_1 | target_4 | target_3 | Ganfeng_Lithium_Close | News_Article_Count,0.001,0.0008064223061923,Fixed VMD-LASSO-ARIMA/LSTM,,LSTM
lithium_carbonate,6,target_1 | target_2 | Ganfeng_Lithium_Close | News_Article_Count,0.001,0.0004489913469304,Fixed VMD-LASSO-ARIMA/LSTM,,LSTM
lithium_carbonate,7,target_2 | target_1 | target_4 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close | US_Dollar_Index | Albemarle_Close | News_TextBlob_Polarity | News_Article_Count,0.001,0.0014339059517616,Fixed VMD-LASSO-ARIMA/LSTM,,LSTM
lithium_carbonate,8,target_1 | target_2 | target_5 | Ganfeng_Lithium_Close | US_Dollar_Index | Cross_Lithium_Close | News_TextBlob_Polarity | Trends_lithium_carbonate | SP500 | VIX | News_FinBERT_Score,0.001,0.0029753051339628,Fixed VMD-LASSO-ARIMA/LSTM,,LSTM
lithium_carbonate,9,target_1 | target_5 | Ganfeng_Lithium_Close | News_Article_Count,0.001,0.0004455548843484,Fixed VMD-LASSO-ARIMA/LSTM,,LSTM
lithium_carbonate,Residual,target_1 | target_2 | target_3 | target_5 | Ganfeng_Lithium_Close | target_4 | Cross_Lithium_Close | News_Article_Count | US_Dollar_Index,0.014600000000000005,0.0630131337179889,Fixed VMD-LASSO-ARIMA/LSTM,,LSTM
lithium_carbonate,VMD-K7-A1500 / C1,target_1 | Cross_Lithium_Close | target_2 | target_3 | target_4 | target_5,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K7-A1500 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 2, 3)",ARIMA
lithium_carbonate,VMD-K7-A1500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K7-A1500 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 2)",ARIMA
lithium_carbonate,VMD-K7-A1500 / C5,target_1 | target_3 | target_4 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 1)",ARIMA
lithium_carbonate,VMD-K7-A1500 / C6,target_1 | target_2 | target_4 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 5)",ARIMA
lithium_carbonate,VMD-K7-A1500 / C7,target_2 | target_1 | target_4 | target_5 | Ganfeng_Lithium_Close | News_Article_Count | Cross_Lithium_Close | Albemarle_Close | News_TextBlob_Polarity | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 2)",ARIMA
lithium_carbonate,VMD-K7-A1500 / C8,target_1 | target_4 | target_2 | Ganfeng_Lithium_Close | target_3 | target_5 | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_carbonate,VMD-K7-A3000 / C1,target_1 | Cross_Lithium_Close | Ganfeng_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 2, 2)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 2, 5)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 2)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K7-A3000 / C5,target_1 | target_4 | target_3 | Ganfeng_Lithium_Close | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 3)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C6,target_2 | target_1 | target_4 | target_5 | target_3 | Ganfeng_Lithium_Close | Cross_Lithium_Close | Albemarle_Close | US_Dollar_Index | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 4)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C7,target_1 | target_2 | target_4 | Ganfeng_Lithium_Close | target_3 | US_Dollar_Index | Cross_Lithium_Close | News_TextBlob_Polarity | News_Article_Count | VIX,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 0)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C8,target_1 | target_2 | target_5 | target_4 | Ganfeng_Lithium_Close | Albemarle_Close | News_Article_Count | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(0, 1, 4)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C1,target_1 | Ganfeng_Lithium_Close | Albemarle_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 2, 2)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 2, 4)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 5)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K7-A4500 / C5,target_1 | target_4 | target_3 | Ganfeng_Lithium_Close | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 3)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C6,target_2 | target_1 | target_5 | target_3 | target_4 | Ganfeng_Lithium_Close | Albemarle_Close | US_Dollar_Index | Cross_Lithium_Close | SP500 | News_Article_Count | News_FinBERT_Score | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 4)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C7,target_1 | target_2 | target_3 | target_4 | Ganfeng_Lithium_Close | US_Dollar_Index | Cross_Lithium_Close | News_TextBlob_Polarity | News_FinBERT_Score | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 1)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C8,target_1 | target_2 | target_5 | target_4 | Albemarle_Close | News_Article_Count | Ganfeng_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 1, 3)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C1,target_1 | Cross_Lithium_Close | target_2 | target_3 | target_4 | target_5,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K8-A1500 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 2, 3)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 4)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K8-A1500 / C5,target_1 | target_3 | target_4 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 4)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C6,target_1 | target_2 | target_4 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 5)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C7,target_2 | target_4 | target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close | Albemarle_Close | News_Article_Count | News_TextBlob_Polarity | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 4)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C8,target_1 | target_2 | target_3 | target_5 | Ganfeng_Lithium_Close | Trends_lithium | Cross_Lithium_Close | US_Dollar_Index | News_TextBlob_Polarity | VIX | Albemarle_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 4)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C9,target_1 | target_4 | target_2 | target_5 | Ganfeng_Lithium_Close | target_3 | News_Article_Count | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 1, 1)",ARIMA
